segment;payment_type;customer_city;customer_state;total_payment;order_numbers
Promising;credit_card;bananal;SP;325,73;2
Promising;credit_card;bandeira;MG;187,96;1
Promising;credit_card;bandeirantes;PR;264,96;2
Promising;credit_card;barao de cocais;MG;259,86;2
Promising;credit_card;barao de juparana;RJ;46,72;1
Promising;credit_card;barbacena;MG;2773,9;10
Promising;credit_card;barbalha;CE;363,96;1
Promising;credit_card;barbosa ferraz;PR;129,64;1
Promising;credit_card;barcarena;PA;92,68;1
Promising;credit_card;bariri;SP;112;1
Promising;credit_card;barra;BA;131,35;1
Promising;credit_card;barra bonita;SP;671,37;3
Promising;credit_card;barra de sao francisco;ES;253,84;3
Promising;credit_card;barra de sao joao;RJ;254,95;1
Promising;credit_card;barra do bugres;MT;506,29;1
Promising;credit_card;barra do corda;MA;136,36;2
Promising;credit_card;barra do garcas;MT;983,58;5
Promising;credit_card;barra do jacare;PR;71,43;1
Promising;credit_card;barra do pirai;RJ;912,85;8
Promising;credit_card;barra do turvo;SP;185,58;2
Promising;credit_card;barra mansa;RJ;3427,51;17
Promising;credit_card;barra velha;SC;109,5;1
Promising;credit_card;barreiras;BA;3986,95;10
Promising;credit_card;barreiros;PE;39,61;1
Promising;credit_card;barretos;SP;2757,9;10
Promising;credit_card;barrinha;SP;1005,18;3
Promising;credit_card;barros cassal;RS;165,13;1
Promising;credit_card;barroso;MG;317,54;2
Promising;credit_card;barueri;SP;10384,72;72
Promising;credit_card;bastos;SP;467,29;4
Promising;credit_card;bataguassu;MS;122,12;1
Promising;credit_card;batatais;SP;459,24;3
Promising;credit_card;baturite;CE;337,26;2
Promising;credit_card;bauru;SP;5587,16;32
Promising;credit_card;bebedouro;SP;597,18;4
Promising;credit_card;bela vista de goias;GO;195,71;2
Promising;credit_card;bela vista do paraiso;PR;411,91;1
Promising;credit_card;belem;PA;9643,82;57
Promising;credit_card;belford roxo;RJ;1532,23;10
Promising;credit_card;belmonte;BA;60,05;1
Promising;credit_card;belo horizonte;MG;58753,33;387
Promising;credit_card;belo jardim;PE;90,55;1
Promising;credit_card;belo oriente;MG;208,67;2
Promising;credit_card;benedito novo;SC;235,39;1
Promising;credit_card;benevides;PA;263,23;1
Promising;credit_card;bento goncalves;RS;1627,01;10
Promising;credit_card;bernardino de campos;SP;186,55;2
Promising;credit_card;bertioga;SP;3177,49;5
Promising;credit_card;betim;MG;7456,79;34
Promising;credit_card;bezerros;PE;77,03;1
Promising;credit_card;biguacu;SC;43,22;1
Promising;credit_card;birigui;SP;2723,39;11
Promising;credit_card;biritiba-mirim;SP;506,03;3
Promising;credit_card;biritinga;BA;147,57;1
Promising;credit_card;bituruna;PR;45,73;1
Promising;credit_card;blumenau;SC;1386,46;13
Promising;credit_card;boa esperanca;ES;275,89;1
Promising;credit_card;boa esperanca;MG;286,7;2
Promising;credit_card;boa esperanca do sul;SP;194,65;2
Promising;credit_card;boa viagem;CE;266,82;2
Promising;credit_card;boa vista;RR;1962,49;5
Promising;credit_card;boa vista do sul;RS;46,22;1
Promising;credit_card;bocaina;SP;163,13;1
Promising;credit_card;bocaiuva;MG;121,96;2
Promising;credit_card;bofete;SP;306,24;2
Promising;credit_card;boituva;SP;967,44;7
Promising;credit_card;bom despacho;MG;1608,43;5
Promising;credit_card;bom jardim;RJ;1140,23;1
Promising;credit_card;bom jesus;PI;870,96;2
Promising;credit_card;bom jesus das selvas;MA;153,22;1
Promising;credit_card;bom jesus do galho;MG;4175,26;1
Promising;credit_card;bom jesus do itabapoana;RJ;492,56;3
Promising;credit_card;bom jesus do norte;ES;206,96;2
Promising;credit_card;bom jesus dos perdoes;SP;73,68;1
Promising;credit_card;bombinhas;SC;797,79;3
Promising;credit_card;bonfim;MG;179,04;1
Promising;credit_card;bonfim;RR;171,69;1
Promising;credit_card;bonfim paulista;SP;267,46;3
Promising;credit_card;bonito;BA;173,88;1
Promising;credit_card;bonito;MS;243,17;2
Promising;credit_card;bora;SP;139,71;1
Promising;credit_card;borborema;SP;52,26;1
Promising;credit_card;borrazopolis;PR;235,61;1
Promising;credit_card;botelho;SP;265,04;1
Promising;credit_card;botucatu;SP;1866,75;13
Promising;credit_card;braco do norte;SC;224,57;2
Promising;credit_card;braco do rio;ES;33,56;1
Promising;credit_card;braganca paulista;SP;2417,84;18
Promising;credit_card;brasilandia de minas;MG;98,49;1
Promising;credit_card;brasilia;DF;46258,41;278
Promising;credit_card;brejo santo;CE;380,18;2
Promising;credit_card;brodowski;SP;171,62;1
Promising;credit_card;brotas;SP;50,95;1
Promising;credit_card;brumadinho;MG;499,83;7
Promising;credit_card;brumado;BA;477,39;3
Promising;credit_card;brusque;SC;886,77;8
Promising;credit_card;buerarema;BA;1017,63;1
Promising;credit_card;buri;SP;77,09;1
Promising;credit_card;buritama;SP;143,19;2
Promising;credit_card;buriti alegre;GO;48,22;1
Promising;credit_card;buritizal;SP;46,92;1
Promising;credit_card;caarapo;MS;270,19;1
Promising;credit_card;cabeceiras;GO;33,13;1
Promising;credit_card;cabedelo;PB;93,75;1
Promising;credit_card;cabo de santo agostinho;PE;643,13;3
Promising;credit_card;cabo frio;RJ;3180,42;17
Promising;credit_card;cabo verde;MG;370,33;1
Promising;credit_card;cabralia paulista;SP;100,27;1
Promising;credit_card;cabreuva;SP;338,76;2
Promising;credit_card;cacador;SC;979,76;7
Promising;credit_card;cacapava;SP;1362,84;10
Promising;credit_card;cacapava do sul;RS;110,67;1
Promising;credit_card;cacequi;RS;136,71;1
Promising;credit_card;caceres;MT;65,9;1
Promising;credit_card;cachoeira do sul;RS;1668,59;3
Promising;credit_card;cachoeira paulista;SP;159,14;1
Promising;credit_card;cachoeirinha;RS;360,85;5
Promising;credit_card;cachoeiro de itapemirim;ES;4834,42;23
Promising;credit_card;cacoal;RO;617,75;3
Promising;credit_card;caconde;SP;510,27;2
Promising;credit_card;cacu;GO;66,81;1
Promising;credit_card;caetanopolis;MG;188,97;1
Promising;credit_card;caete;MG;392,01;3
Promising;credit_card;caetite;BA;101,26;1
Promising;credit_card;cafelandia;PR;136,71;1
Promising;credit_card;cafelandia;SP;173,2;1
Promising;credit_card;caiana;MG;189,07;1
Promising;credit_card;caico;RN;907,86;2
Promising;credit_card;caieiras;SP;1696,42;11
Promising;credit_card;cajamar;SP;1266,55;12
Promising;credit_card;cajapio;MA;149,16;1
Promising;credit_card;cajati;SP;314,35;2
Promising;credit_card;cajazeiras;PB;639,6;1
Promising;credit_card;cajuru;SP;206;3
Promising;credit_card;caldas;MG;177,99;1
Promising;credit_card;caldas novas;GO;361,09;3
Promising;credit_card;camacan;BA;231,56;2
Promising;credit_card;camacari;BA;493,64;7
Promising;credit_card;camamu;BA;233,18;1
Promising;credit_card;camaqua;RS;97,05;2
Promising;credit_card;camaragibe;PE;970,2;8
Promising;credit_card;cambara;PR;47,23;1
Promising;credit_card;cambe;PR;366,82;3
Promising;credit_card;camboriu;SC;72,21;2
Promising;credit_card;cambuci;RJ;643,19;1
Promising;credit_card;cambui;MG;331,95;3
Promising;credit_card;cambuquira;MG;183,83;2
Promising;credit_card;cameta;PA;152,73;1
Promising;credit_card;campanario;MG;249,29;1
Promising;credit_card;campestre;MG;75,25;1
Promising;credit_card;campina da lagoa;PR;219,18;1
Promising;credit_card;campina do monte alegre;SP;132,17;1
Promising;credit_card;campina grande;PB;1072,66;5
Promising;credit_card;campina verde;MG;175,96;2
Promising;credit_card;campinas;SP;21836,9;185
Promising;credit_card;campinas do sul;RS;396,86;2
Promising;credit_card;campinorte;GO;542,43;2
Promising;credit_card;campo alegre;SC;116,95;1
Promising;credit_card;campo alegre de goias;GO;55,22;1
Promising;credit_card;campo belo;MG;519,13;6
Promising;credit_card;campo bom;RS;373,95;3
Promising;credit_card;campo ere;SC;168,88;1
Promising;credit_card;campo formoso;BA;147,84;1
Promising;credit_card;campo grande;MS;9331,11;45
Promising;credit_card;campo largo;PR;797,23;6
Promising;credit_card;campo limpo paulista;SP;872,6;5
Promising;credit_card;campo mourao;PR;1161,21;3
Promising;credit_card;campo novo do parecis;MT;760,83;5
Promising;credit_card;campo verde;MT;268,76;2
Promising;credit_card;campos do jordao;SP;750,43;5
Promising;credit_card;campos dos goytacazes;RJ;5005,6;38
Promising;credit_card;campos sales;CE;1368,11;1
Promising;credit_card;cananeia;SP;124,85;1
Promising;credit_card;canarana;MT;299,27;3
Promising;credit_card;canavieiras;BA;126,77;2
Promising;credit_card;candeal;BA;176,65;1
Promising;credit_card;candeias;BA;74,06;1
Promising;credit_card;candeias;MG;98;1
Promising;credit_card;candido de abreu;PR;63,13;1
Promising;credit_card;candido mota;SP;286,42;3
Promising;credit_card;candido rodrigues;SP;46,7;1
Promising;credit_card;candido sales;BA;120,53;1
Promising;credit_card;canela;RS;902,03;1
Promising;credit_card;canhotinho;PE;110,55;1
Promising;credit_card;caninde;CE;112,2;1
Promising;credit_card;caninde de sao francisco;SE;242,84;1
Promising;credit_card;canoas;RS;5157,47;25
Promising;credit_card;canoinhas;SC;1076,36;6
Promising;credit_card;cansancao;BA;470,09;1
Promising;credit_card;cantagalo;PR;67,23;1
Promising;credit_card;cantagalo;RJ;217,15;2
Promising;credit_card;capanema;PA;102,82;1
Promising;credit_card;capao bonito;SP;527,38;5
Promising;credit_card;capao da canoa;RS;319,48;3
Promising;credit_card;capela de santana;RS;271,17;1
Promising;credit_card;capelinha;MG;291,37;1
Promising;credit_card;capetinga;MG;75,25;1
Promising;credit_card;capim branco;MG;117,54;1
Promising;credit_card;capim grosso;BA;292,59;1
Promising;credit_card;capinzal;SC;153,83;1
Promising;credit_card;capitao andrade;MG;199;1
Promising;credit_card;capivari;SP;798,29;5
Promising;credit_card;capivari de baixo;SC;624,9;1
Promising;credit_card;caraguatatuba;SP;2154,5;13
Promising;credit_card;carai;MG;36,22;1
Promising;credit_card;carandai;MG;559,35;2
Promising;credit_card;carangola;MG;993,1;3
Promising;credit_card;carapicuiba;SP;5171,2;53
Promising;credit_card;caratinga;MG;2067,24;11
Promising;credit_card;caraubas;RN;726,82;1
Promising;credit_card;carazinho;RS;343,71;5
Promising;credit_card;cariacica;ES;3736,99;22
Promising;credit_card;caridade;CE;99,9;1
Promising;credit_card;carinhanha;BA;250,89;1
Promising;credit_card;carire;CE;86,94;1
Promising;credit_card;caririacu;CE;166,59;1
Promising;credit_card;carlos barbosa;RS;409,35;2
Promising;credit_card;carmo;RJ;454,98;3
Promising;credit_card;carmo da cachoeira;MG;99,9;1
Promising;credit_card;carmo de minas;MG;43,22;1
Promising;credit_card;carmo do cajuru;MG;617,59;1
Promising;credit_card;carmopolis;SE;90,25;1
Promising;credit_card;carneirinho;MG;144,54;1
Promising;credit_card;carpina;PE;707,11;2
Promising;credit_card;caruaru;PE;2184,83;11
Promising;credit_card;casa branca;SP;321,11;2
Promising;credit_card;casca;RS;382,28;1
Promising;credit_card;cascavel;PR;3857,73;15
Promising;credit_card;casimiro de abreu;RJ;63,24;1
Promising;credit_card;cassia;MG;93,4;1
Promising;credit_card;cassilandia;MS;294,7;1
Promising;credit_card;castanhal;PA;150,52;1
Promising;credit_card;castelo;ES;428,16;2
Promising;credit_card;castilho;SP;41,2;1
Promising;credit_card;castro;PR;133,96;1
Promising;credit_card;castro alves;BA;71,06;1
Promising;credit_card;cataguases;MG;454,67;2
Promising;credit_card;catalao;GO;123,27;1
Promising;credit_card;catanduva;SP;2015,5;9
Promising;credit_card;catanduvas;SC;354,76;1
Promising;credit_card;catas altas;MG;62,6;1
Promising;credit_card;catigua;SP;188,81;1
Promising;credit_card;catu;BA;488,45;3
Promising;credit_card;caucaia;CE;742,72;6
Promising;credit_card;caxambu;MG;217,92;2
Promising;credit_card;caxias;MA;288,98;3
Promising;credit_card;caxias do sul;RS;6862,32;26
Promising;credit_card;cedral;MA;1093,52;1
Promising;credit_card;cedral;SP;45,79;1
Promising;credit_card;central de santa helena;MG;158,76;1
Promising;credit_card;ceres;GO;1461,96;3
Promising;credit_card;cerquilho;SP;792,77;5
Promising;credit_card;cerro grande do sul;RS;73,27;1
Promising;credit_card;ceu azul;PR;144,61;1
Promising;credit_card;cezarina;GO;31,72;1
Promising;credit_card;chacara;MG;111,38;1
Promising;credit_card;chapada;RS;1334,43;2
Promising;credit_card;chapada gaucha;MG;201,45;1
Promising;credit_card;chapeco;SC;1017,97;6
Promising;credit_card;charqueadas;RS;355,62;5
Promising;credit_card;chavantes;SP;354,9;4
Promising;credit_card;chorrocho;BA;73,18;1
Promising;credit_card;cianorte;PR;1714,5;6
Promising;credit_card;cicero dantas;BA;426,9;4
Promising;credit_card;cidade gaucha;PR;269,22;2
Promising;credit_card;cidade ocidental;GO;21,4;1
Promising;credit_card;claudio;MG;218,27;1
Promising;credit_card;coaraci;BA;34,96;1
Promising;credit_card;coari;AM;1259,04;1
Promising;credit_card;cocal do sul;SC;99,52;1
Promising;credit_card;cocalzinho de goias;GO;203,08;1
Promising;credit_card;colatina;ES;744,8;8
Promising;credit_card;colider;MT;1388,3;1
Promising;credit_card;colina;SP;77,89;1
Promising;credit_card;colinas do tocantins;TO;181,45;1
Promising;credit_card;colmeia;TO;89,05;1
Promising;credit_card;colombia;SP;231,31;2
Promising;credit_card;colombo;PR;1236,44;7
Promising;credit_card;colonia castrolanda;PR;86,39;1
Promising;credit_card;colonia vitoria;PR;57,93;1
Promising;credit_card;colorado;PR;167,82;1
Promising;credit_card;colorado;RS;91,35;1
Promising;credit_card;comendador levy gasparian;RJ;78,38;1
Promising;credit_card;comodoro;MT;199,6;1
Promising;credit_card;conceicao de macabu;RJ;253,93;2
Promising;credit_card;conceicao do castelo;ES;68,22;1
Promising;credit_card;conceicao do coite;BA;209,57;2
Promising;credit_card;conceicao do formoso;MG;215,24;1
Promising;credit_card;conceicao do jacuipe;BA;194,59;2
Promising;credit_card;conceicao do para;MG;321,2;2
Promising;credit_card;conceicao dos ouros;MG;153,48;1
Promising;credit_card;conchal;SP;146,43;1
Promising;credit_card;concordia;SC;984,24;8
Promising;credit_card;conde;BA;819,31;1
Promising;credit_card;condor;RS;75,25;1
Promising;credit_card;confins;MG;444,25;1
Promising;credit_card;confresa;MT;595,94;2
Promising;credit_card;congonhal;MG;68,22;1
Promising;credit_card;congonhas;MG;295,84;2
Promising;credit_card;conselheiro lafaiete;MG;2633,68;19
Promising;credit_card;conselheiro mairinck;PR;81,55;1
Promising;credit_card;conselheiro pena;MG;310,56;3
Promising;credit_card;conservatoria;RJ;98,51;1
Promising;credit_card;constantina;RS;348,77;1
Promising;credit_card;contagem;MG;10691,37;62
Promising;credit_card;contenda;PR;104,61;1
Promising;credit_card;coracao de jesus;MG;43,23;1
Promising;credit_card;cordeiro;RJ;611,66;4
Promising;credit_card;cordeiropolis;SP;198,48;1
Promising;credit_card;coremas;PB;160,51;1
Promising;credit_card;corinto;MG;99,43;1
Promising;credit_card;cornelio procopio;PR;281,22;3
Promising;credit_card;coroaci;MG;289,85;1
Promising;credit_card;coromandel;MG;104,32;2
Promising;credit_card;coronel fabriciano;MG;569,29;6
Promising;credit_card;coronel joao sa;BA;136,38;1
Promising;credit_card;coronel pacheco;MG;99,9;1
Promising;credit_card;correia pinto;SC;592,2;3
Promising;credit_card;corumba;MS;335,29;4
Promising;credit_card;corumbaiba;GO;67,23;1
Promising;credit_card;corupa;SC;224,42;2
Promising;credit_card;cosmopolis;SP;2150,52;10
Promising;credit_card;cosmorama;SP;361,17;2
Promising;credit_card;costa rica;MS;127,02;2
Promising;credit_card;cotia;SP;3212,21;33
Promising;credit_card;cotriguacu;MT;122,36;1
Promising;credit_card;coxim;MS;510,04;2
Promising;credit_card;crateus;CE;62,03;1
Promising;credit_card;crato;CE;292,35;2
Promising;credit_card;cravinhos;SP;543,29;3
Promising;credit_card;criciuma;SC;2832,39;15
Promising;credit_card;cristalandia;TO;163,62;1
Promising;credit_card;cristalia;MG;215,16;1
Promising;credit_card;cristalina;GO;987,02;2
Promising;credit_card;cristiano otoni;MG;118,57;1
Promising;credit_card;cristina;MG;149,76;2
Promising;credit_card;cristinapolis;SE;145,37;1
Promising;credit_card;crixas;GO;40,13;1
Promising;credit_card;cruz;CE;227,73;1
Promising;credit_card;cruz alta;RS;465,62;5
Promising;credit_card;cruz das almas;BA;225,95;2
Promising;credit_card;cruzalia;SP;164,7;1
Promising;credit_card;cruzeiro;SP;1155,23;7
Promising;credit_card;cruzeiro do sul;RS;105,63;1
Promising;credit_card;cubatao;SP;772,42;8
Promising;credit_card;cuiaba;MT;8685,03;41
Promising;credit_card;cunha;SP;369,98;3
Promising;credit_card;curaca;BA;285,91;1
Promising;credit_card;curitiba;PR;38574,17;220
Promising;credit_card;curitibanos;SC;113,09;1
Promising;credit_card;curral de cima;PB;199;1
Promising;credit_card;curvelo;MG;501;4
Promising;credit_card;descalvado;SP;317,93;3
Promising;credit_card;diadema;SP;2603,32;27
Promising;credit_card;diamante do norte;PR;245,22;2
Promising;credit_card;diamantina;MG;917,83;8
Promising;credit_card;dianopolis;TO;102,13;1
Promising;credit_card;dias d'avila;BA;172,7;3
Promising;credit_card;divino;MG;77,97;1
Promising;credit_card;divinolandia;SP;69,9;1
Promising;credit_card;divinopolis;MG;4931,88;17
Promising;credit_card;dois corregos;SP;38,13;1
Promising;credit_card;dois irmaos;RS;628,45;3
Promising;credit_card;dois vizinhos;PR;695,68;6
Promising;credit_card;dom feliciano;RS;36,85;1
Promising;credit_card;dom pedrito;RS;256,38;2
Promising;credit_card;dom silverio;MG;121,4;1
Promising;credit_card;domingos martins;ES;177,13;1
Promising;credit_card;dores de campos;MG;86,05;1
Promising;credit_card;dourados;MS;660,2;6
Promising;credit_card;duartina;SP;255,37;3
Promising;credit_card;duas barras;RJ;36,95;1
Promising;credit_card;duque de caxias;RJ;5438,04;31
Promising;credit_card;durande;MG;73,03;1
Promising;credit_card;echapora;SP;391,87;1
Promising;credit_card;eldorado do sul;RS;321,17;1
Promising;credit_card;elias fausto;SP;63,79;2
Promising;credit_card;eloi mendes;MG;273,61;2
Promising;credit_card;embu das artes;SP;5399,81;33
Promising;credit_card;embu-guacu;SP;183,82;4
Promising;credit_card;encantado;RS;1989,96;1
Promising;credit_card;engenheiro coelho;SP;162,85;2
Promising;credit_card;engenheiro paulo de frontin;RJ;46,22;1
Promising;credit_card;entre rios;BA;887,17;2
Promising;credit_card;entre rios de minas;MG;211,61;2
Promising;credit_card;entre-ijuis;RS;211,87;1
Promising;credit_card;erechim;RS;883,68;8
Promising;credit_card;ervalia;MG;579,63;4
Promising;credit_card;escada;PE;157,53;1
Promising;credit_card;esmeraldas;MG;64,13;1
Promising;credit_card;espera feliz;MG;292,35;3
Promising;credit_card;esperanca;PB;72,84;1
Promising;credit_card;esperantina;PI;128,71;1
Promising;credit_card;espigao;SP;62,69;1
Promising;credit_card;espirito santo do pinhal;SP;185,29;2
Promising;credit_card;esplanada;BA;352,34;1
Promising;credit_card;estacao;RS;481,44;2
Promising;credit_card;estancia velha;RS;138,73;1
Promising;credit_card;esteio;RS;787,37;9
Promising;credit_card;estevao de araujo;MG;32,43;1
Promising;credit_card;estreito;MA;117,86;1
Promising;credit_card;eunapolis;BA;540,45;3
Promising;credit_card;eusebio;CE;109,22;1
Promising;credit_card;ewbank da camara;MG;98,16;1
Promising;credit_card;extrema;MG;204,29;3
Promising;credit_card;extrema;RO;72,75;1
Promising;credit_card;farroupilha;RS;1345,63;3
Promising;credit_card;fartura;SP;130,25;1
Promising;credit_card;faxinal dos guedes;SC;194,3;1
Promising;credit_card;fazenda nova;GO;154,38;1
Promising;credit_card;fazenda rio grande;PR;2281,28;3
Promising;credit_card;feira de santana;BA;2604,94;20
Promising;credit_card;feliz;RS;90,64;3
Promising;credit_card;feliz deserto;AL;160,51;1
Promising;credit_card;fenix;PR;67,92;1
